Title,Engine codes,Power kW / HP,Capacity (ccm),Cylinders,Valves,Fuel type,Production year,Model
VAUXHALL VIVARO B Bus (X82) 1.6 CDTi,R9M 452,107 kW / 145 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Bus (X82) 1.6 CDTI,R9M 415,89 kW / 121 HP,1598 ccm,4 cylinders,16 valves,Diesel,2019/01 - X,VAUXHALL
VAUXHALL VIVARO B Platform/Chassis (X82) 1.6 CDTi,R9M 408,85 kW / 115 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Platform/Chassis (X82) 1.6 CDTi,R9M 450,103 kW / 140 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Platform/Chassis (X82) 1.6 CDTi,R9M 450,88 kW / 120 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Platform/Chassis (X82) 1.6 CDTi,R9M 452,107 kW / 145 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Platform/Chassis (X82) 1.6 CDTI,R9M 452,92 kW / 125 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,R9M 450,103 kW / 140 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,R9M 408,66 kW / 90 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,R9M 408,85 kW / 115 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,"R9M 413, R9M 450",88 kW / 120 HP,1598 ccm,4 cylinders,16 valves,Diesel,2014/05 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,R9M 452,92 kW / 125 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,R9M 452,107 kW / 145 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTi,"R9M 413, R9M 415",70 kW / 95 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO B Van (X82) 1.6 CDTI,"R9M 413, R9M 415",89 kW / 121 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/08 - X,VAUXHALL
VAUXHALL VIVARO C Platform Cabin (K0) 2.0,D 20 DTL (DW10FE),90 kW / 122 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Platform Cabin (K0) 2.0,DW10FDDU340,106 kW / 145 HP,1997 ccm,4 cylinders,16 valves,Diesel,2023/04 - X,VAUXHALL
VAUXHALL VIVARO C Platform Cabin (K0) VIVARO-E,ZKX (ZK01),100 kW / 136 HP,? ccm,? cylinders,? valves,Electric,2023/04 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 1.5,D 15 DT (DV5RUCD),75 kW / 102 HP,1499 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 1.5,D 15 DTH (DV5RUC),88 kW / 120 HP,1499 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 1.5 4x4,D 15 DTH (DV5RUC),88 kW / 120 HP,1499 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 2.0,D 20 DTL (DW10FE),90 kW / 122 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 2.0,D 20 DTH (DW10FD),110 kW / 150 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 2.0,D 20 DTR (DW10FDCU),130 kW / 177 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 2.0,"DW10FDDU340, DW10FDDU370",106 kW / 144 HP,1997 ccm,4 cylinders,16 valves,Diesel,2021/08 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) 2.0 4x4,D 20 DTH (DW10FD),110 kW / 150 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO C Van (K0) VIVARO-E,ZKX (ZK01),100 kW / 136 HP,? ccm,? cylinders,? valves,Electric,2020/09 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 1.5,D 15 DTH (DV5RUC),88 kW / 120 HP,1499 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 1.5,D 15 DT (DV5RUCD),75 kW / 102 HP,1499 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 2.0,D 20 DTH (DW10FD),110 kW / 150 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 2.0,D 20 DTR (DW10FDCU),130 kW / 177 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 2.0,"DW10FDDU340, DW10FDDU370",106 kW / 144 HP,1997 ccm,4 cylinders,16 valves,Diesel,2020/09 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) 2.0 4x4,D 20 DTH (DW10FD),110 kW / 150 HP,1997 ccm,4 cylinders,16 valves,Diesel,2019/03 - X,VAUXHALL
VAUXHALL VIVARO LIFE Bus (K0) E LIFE,ZKX (ZK01),100 kW / 136 HP,? ccm,? cylinders,? valves,Electric,2020/09 - X,VAUXHALL
VAUXHALL VX220 Convertible (E01) 2.0 i Turbo,Z 20 LET,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2001/03 - 2005/07,VAUXHALL
VAUXHALL VX220 Convertible (E01) 2.0 VXR,Z 20 LET,162 kW / 220 HP,1998 ccm,4 cylinders,16 valves,Petrol,2003/10 - 2005/07,VAUXHALL
VAUXHALL VX220 Convertible (E01) 2.2 i,Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/07,VAUXHALL
VAUXHALL VX Estate 1800,18 HC,65 kW / 88 HP,1759 ccm,4 cylinders,8 valves,Petrol,1976/01 - 1978/10,VAUXHALL
VAUXHALL VX Estate 2300,23 HC,81 kW / 110 HP,2279 ccm,4 cylinders,8 valves,Petrol,1976/01 - 1978/10,VAUXHALL
VAUXHALL VXR8 MALOO (E) 6.2,LS3(376CUV8),317 kW / 431 HP,6162 ccm,8 cylinders,16 valves,Petrol,2008/04 - X,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.0,LS2(364CUV8),304 kW / 414 HP,5965 ccm,8 cylinders,16 valves,Petrol,2007/02 - X,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.2,LS3(376CUV8),317 kW / 431 HP,6162 ccm,8 cylinders,16 valves,Petrol,2008/04 - X,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.2 Bathurst S,LS3(376CUV8),421 kW / 572 HP,6162 ccm,8 cylinders,16 valves,Petrol,2009/01 - 2009/12,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.2 GTS,LS3(376CUV8),430 kW / 585 HP,6162 ccm,8 cylinders,16 valves,Petrol,2013/11 - X,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.2 GTS-R,LSA,438 kW / 596 HP,6162 ccm,8 cylinders,16 valves,Petrol,2017/08 - 2018/12,VAUXHALL
VAUXHALL VXR8 Saloon (E) 6.2 LS3 V8,LS3(376CUV8),320 kW / 435 HP,6162 ccm,8 cylinders,16 valves,Petrol,2010/06 - X,VAUXHALL
VAUXHALL VX Saloon 1800,18 HC,65 kW / 88 HP,1759 ccm,4 cylinders,8 valves,Petrol,1976/01 - 1978/10,VAUXHALL
VAUXHALL VX Saloon 2000 4/90,WI,78 kW / 106 HP,1975 ccm,4 cylinders,8 valves,Petrol,1969/01 - 1971/10,VAUXHALL
VAUXHALL VX Saloon 2300,23 HC,81 kW / 110 HP,2279 ccm,4 cylinders,8 valves,Petrol,1975/09 - 1978/10,VAUXHALL
VAUXHALL VX Saloon 2300 4/90,23 HC,82 kW / 112 HP,2279 ccm,4 cylinders,8 valves,Petrol,1972/01 - 1978/10,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.6 16V,"X 16 XEL, Z 16 XE",74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol,1999/04 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.6 CNG,Z 16 YNG,71 kW / 97 HP,1598 ccm,4 cylinders,16 valves,Petrol/Compressed Natural Gas (CNG),2001/09 - 2005/06,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.6 Dualfuel,X 16 XEL,74 kW / 101 HP,1598 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),1998/11 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.8 16V,X 18 XE1,85 kW / 116 HP,1796 ccm,4 cylinders,16 valves,Petrol,1999/05 - 2000/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.8 16V,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol,2000/09 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 1.8 Dualfuel,Z 18 XE,92 kW / 125 HP,1796 ccm,4 cylinders,16 valves,Petrol/Liquified Petroleum Gas (LPG),2000/09 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 2.0,Z 20 LET,147 kW / 199 HP,1998 ccm,4 cylinders,16 valves,Petrol,2002/06 - 2005/06,VAUXHALL
VAUXHALL ZAFIRA A (T98) 2.0 DI 16V,X 20 DTL,60 kW / 82 HP,1995 ccm,4 cylinders,16 valves,Diesel,1999/10 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 2.0 DTI 16V,Y 20 DTH,74 kW / 101 HP,1995 ccm,4 cylinders,16 valves,Diesel,1999/04 - 2005/08,VAUXHALL
VAUXHALL ZAFIRA A (T98) 2.0 GSI Turbo,Z 20 LET,141 kW / 192 HP,1998 ccm,4 cylinders,16 valves,Petrol,2001/09 - 2005/06,VAUXHALL
VAUXHALL ZAFIRA A (T98) 2.2 16V,Z 22 SE,108 kW / 147 HP,2198 ccm,4 cylinders,16 valves,Petrol,1998/11 - 2004/08,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.6,"Z 16 XE1, Z 16 XEP",77 kW / 105 HP,1598 ccm,4 cylinders,16 valves,Petrol,2005/07 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.6,"A 16 XER, Z 16 XER",85 kW / 115 HP,1598 ccm,4 cylinders,16 valves,Petrol,2007/12 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.7 CDTI,A 17 DTR,92 kW / 125 HP,1686 ccm,4 cylinders,16 valves,Diesel,2008/01 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.7 CDTI,"A 17 DTJ, Z 17 DTJ",81 kW / 110 HP,1686 ccm,4 cylinders,16 valves,Diesel,2009/04 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.8,"A 18 XER, Z 18 XER",103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2005/04 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.8,A 18 XEL,88 kW / 120 HP,1796 ccm,4 cylinders,16 valves,Petrol,2013/04 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.9 CDTI,Z 19 DT,88 kW / 120 HP,1910 ccm,4 cylinders,8 valves,Diesel,2005/07 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 1.9 CDTI,Z 19 DTH,110 kW / 150 HP,1910 ccm,4 cylinders,16 valves,Diesel,2005/07 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 2.0,Z 20 LER,147 kW / 200 HP,1998 ccm,4 cylinders,16 valves,Petrol,2005/07 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 2.0,Z 20 LEH,176 kW / 240 HP,1998 ccm,4 cylinders,16 valves,Petrol,2006/01 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk II (B) (A05) 2.2,Z 22 YH,110 kW / 150 HP,2198 ccm,4 cylinders,16 valves,Petrol,2005/07 - 2014/11,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.4 (75),A 14 NEL,88 kW / 120 HP,1364 ccm,4 cylinders,16 valves,Petrol,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.4 (75),"A 14 NET, B 14 NET",103 kW / 140 HP,1364 ccm,4 cylinders,16 valves,Petrol,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.6 CDTi (75),B 16 DTH,100 kW / 136 HP,1598 ccm,4 cylinders,16 valves,Diesel,2013/03 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.6 CDTi (75),B 16 DTH,99 kW / 135 HP,1598 ccm,4 cylinders,16 valves,Diesel,2016/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.6 CNG (75),A 16 XNT,110 kW / 150 HP,1598 ccm,4 cylinders,16 valves,Petrol/Compressed Natural Gas (CNG),2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.6 SIDI,"A 16 XHT, B 16 SHL, D 16 SHL",125 kW / 170 HP,1598 ccm,4 cylinders,16 valves,Petrol,2012/12 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.6 SIDI (75),"A 16 SHT, B 16 SHT, D 16 SHT",147 kW / 200 HP,1598 ccm,4 cylinders,16 valves,Petrol,2013/07 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.8 (75),A 18 XEL,85 kW / 116 HP,1796 ccm,4 cylinders,16 valves,Petrol,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 1.8 (75),A 18 XER,103 kW / 140 HP,1796 ccm,4 cylinders,16 valves,Petrol,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 2.0 BiTurbo CDTI (75),A 20 DTR,143 kW / 194 HP,1956 ccm,4 cylinders,16 valves,Diesel,2012/11 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 2.0 CDTi (75),A 20 DTL,81 kW / 110 HP,1956 ccm,4 cylinders,16 valves,Diesel,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 2.0 CDTi (75),"A 20 DT, Y 20 DTJ, Z 20 DTJ",96 kW / 130 HP,1956 ccm,4 cylinders,16 valves,Diesel,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 2.0 CDTi (75),A 20 DTH,121 kW / 165 HP,1956 ccm,4 cylinders,16 valves,Diesel,2011/10 - 2018/08,VAUXHALL
VAUXHALL ZAFIRA Mk III (P12) 2.0 CDTi (75),B 20 DTH,125 kW / 170 HP,1956 ccm,4 cylinders,16 valves,Diesel,2015/01 - 2018/08,VAUXHALL
VESPA 946 946 150,,9 kW / 12 HP,155 ccm,1 cylinder,3 valves,Petrol,2014/01 - X,VESPA
VESPA ET ET2 50 (ZAPC16),,3 kW / 4 HP,49 ccm,1 cylinder,? valves,Mixture,1996/03 - 1999/09,VESPA
VESPA ET ET2 50 (ZAPC381),,3 kW / 4 HP,49 ccm,1 cylinder,? valves,Mixture,1997/03 - 2005/12,VESPA
VESPA ET ET2 Injection (ZAPC12),,3 kW / 4 HP,49 ccm,1 cylinder,? valves,Mixture,1997/03 - 1999/09,VESPA
VESPA ET ET4 125 Leader (ZAPM19),,8 kW / 11 HP,124 ccm,1 cylinder,4 valves,Petrol,2000/03 - X,VESPA
VESPA ET ET4 125 (ZAPM04),,8 kW / 11 HP,124 ccm,1 cylinder,4 valves,Petrol,1995/01 - 1999/09,VESPA
VESPA ET ET4 150 Leader (ZAPM19),,9 kW / 12 HP,151 ccm,1 cylinder,4 valves,Petrol,2001/11 - 2004/12,VESPA
VESPA ET ET4 150 (ZAPM04),,9 kW / 12 HP,151 ccm,1 cylinder,4 valves,Petrol,1996/03 - 1999/09,VESPA
VESPA ET ET4 50 (ZAPC26),,3 kW / 4 HP,49 ccm,1 cylinder,2 valves,Petrol,2000/01 - 2006/12,VESPA
VESPA GT GT 125 L,,11 kW / 15 HP,124 ccm,1 cylinder,4 valves,Petrol,2003/04 - 2006/12,VESPA
VESPA GT GT 200 L (ZAPM312),,15 kW / 20 HP,198 ccm,1 cylinder,4 valves,Petrol,2003/04 - 2006/12,VESPA
VESPA GT60 GTS 250,,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2006/03 - 2007/12,VESPA
VESPA GTS GTS 125 i.e. Super,,11 kW / 15 HP,124 ccm,1 cylinder,4 valves,Petrol,2014/01 - X,VESPA
VESPA GTS GTS 125 i.e. Super (ZAPM453),,11 kW / 15 HP,124 ccm,1 cylinder,4 valves,Petrol,2009/06 - 2013/12,VESPA
VESPA GTS GTS 125 (ZAPM313),,10 kW / 14 HP,124 ccm,1 cylinder,4 valves,Petrol,2006/03 - 2013/12,VESPA
VESPA GTS GTS 250,,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2014/06 - X,VESPA
"VESPA GTS GTS 250 ABS (ZAPM45100, ZAPM45101)",,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2005/06 - 2012/12,VESPA
VESPA GTS GTS 250 i.e.,,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2005/06 - 2012/12,VESPA
"VESPA GTS GTS 250 (ZAPM45100, ZAPM45101)",,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2005/06 - 2012/12,VESPA
VESPA GTS GTS 300 ABS,,16 kW / 22 HP,278 ccm,1 cylinder,4 valves,Petrol,2014/06 - 2016/10,VESPA
VESPA GTS GTS 300 ABS (MA3C),,16 kW / 22 HP,278 ccm,1 cylinder,4 valves,Petrol,2016/10 - X,VESPA
VESPA GTS GTS 300 Super Sport,,16 kW / 22 HP,278 ccm,1 cylinder,4 valves,Petrol,2010/01 - X,VESPA
VESPA GTS GTS 300 Super (ZAPM452),,16 kW / 22 HP,278 ccm,1 cylinder,4 valves,Petrol,2008/04 - X,VESPA
VESPA GTV GTV 125,,10 kW / 14 HP,124 ccm,1 cylinder,4 valves,Petrol,2007/01 - 2009/12,VESPA
VESPA GTV GTV 250,,16 kW / 21 HP,244 ccm,1 cylinder,4 valves,Petrol,2007/01 - 2012/09,VESPA
VESPA GTV GTV 300 i.e,,16 kW / 22 HP,278 ccm,1 cylinder,4 valves,Petrol,2007/01 - 2012/09,VESPA
VESPA LX LX 125 3V i.e. (ZAPM683),,9 kW / 12 HP,124 ccm,1 cylinder,3 valves,Petrol,2012/03 - X,VESPA
VESPA LX LX 125 i.e. (ZAPM681),,8 kW / 11 HP,124 ccm,1 cylinder,2 valves,Petrol,2010/03 - 2012/09,VESPA
"VESPA LX LX 125 (ZAPM441, ZAPM443)",,8 kW / 10 HP,124 ccm,1 cylinder,2 valves,Petrol,2005/01 - 2010/12,VESPA
VESPA LX LX 150 3V i.e. (ZAPM684),,10 kW / 13 HP,155 ccm,1 cylinder,3 valves,Petrol,2012/03 - X,VESPA
VESPA LX LX 150 i.e (ZAPM682),,9 kW / 12 HP,150 ccm,1 cylinder,2 valves,Petrol,2010/03 - 2012/09,VESPA
VESPA LX LX 150 (ZAPM442),,9 kW / 12 HP,150 ccm,1 cylinder,2 valves,Petrol,2005/01 - 2010/12,VESPA
VESPA LXV LXV 125,,8 kW / 10 HP,124 ccm,1 cylinder,4 valves,Petrol,2006/03 - 2010/12,VESPA
VESPA LXV LXV 125 i.e.,,8 kW / 11 HP,124 ccm,1 cylinder,4 valves,Petrol,2006/03 - 2013/12,VESPA
VESPA LXV LXV 150 (M44),,9 kW / 12 HP,151 ccm,1 cylinder,2 valves,Petrol,2007/01 - 2013/12,VESPA
VESPA PK PK 125 Automatic (VMX6T),,6 kW / 8 HP,121 ccm,1 cylinder,? valves,Mixture,1986/03 - 1990/09,VESPA
VESPA PK PK 125 S Automatic (VMS1T),,6 kW / 8 HP,121 ccm,1 cylinder,? valves,Mixture,1984/01 - 1985/09,VESPA
VESPA PK PK 125 S (VMX5T),,5 kW / 7 HP,121 ccm,1 cylinder,? valves,Mixture,1982/03 - 1986/09,VESPA
VESPA PK PK 125 XL 2 (VMX7T),,6 kW / 8 HP,121 ccm,1 cylinder,? valves,Mixture,1991/03 - 1996/03,VESPA
VESPA PK PK 125 XL (VMX6T),,6 kW / 8 HP,121 ccm,1 cylinder,? valves,Mixture,1986/03 - 1990/09,VESPA
VESPA PK PK 50 S Automatic (V5X1T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1985/03 - 1986/09,VESPA
VESPA PK PK 50 S LUSSO (V5X1T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1985/03 - 1986/12,VESPA
VESPA PK PK 50 S (V5X1T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1983/01 - 1986/09,VESPA
VESPA PK PK 50 (V5X1T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1983/01 - 1986/09,VESPA
VESPA PK PK 50 XL 2 (V5P1T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1991/01 - 1996/09,VESPA
VESPA PK PK 50 XL Automatic (V5X3T),,3 kW / 4 HP,50 ccm,1 cylinder,? valves,Mixture,1986/03 - 1989/09,VESPA
VESPA PK PK 50 XL (V5X3T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1986/03 - 1989/12,VESPA
VESPA PK PK 50 XL (V5X5T),,2 kW / 3 HP,50 ccm,1 cylinder,? valves,Mixture,1989/03 - 1992/09,VESPA
VESPA PK PK 80 S Automatic (V8X5T),,4 kW / 5 HP,79 ccm,1 cylinder,? valves,Mixture,1984/01 - 1986/09,VESPA
VESPA PK PK 80 S Lusso (V8X5T),,4 kW / 5 HP,79 ccm,1 cylinder,? valves,Mixture,1985/03 - 1986/09,VESPA
VESPA PK PK 80 S (V8X5T),,4 kW / 5 HP,79 ccm,1 cylinder,? valves,Mixture,1983/01 - 1986/09,VESPA
"VESPA PRIMAVERA 125 Primavera ABS (MA1A, MD1A, MA1C, MA1E)",,8 kW / 11 HP,124 ccm,1 cylinder,3 valves,Petrol,2016/01 - X,VESPA
VESPA PRIMAVERA 125 Primavera (M81),,8 kW / 11 HP,124 ccm,1 cylinder,3 valves,Petrol,2013/11 - X,VESPA
"VESPA PRIMAVERA 150 Primavera (M81, M82)",,10 kW / 13 HP,155 ccm,1 cylinder,3 valves,Petrol,2013/11 - X,VESPA
VESPA PRIMAVERA 150 Primavera (MA1B),,10 kW / 13 HP,155 ccm,1 cylinder,3 valves,Petrol,2015/01 - X,VESPA
VESPA PX P 150 X (VLX1T),,7 kW / 10 HP,149 ccm,1 cylinder,? valves,Mixture,1979/01 - 1984/12,VESPA
VESPA PX P 200 E (VSX1T),,7 kW / 10 HP,198 ccm,1 cylinder,? valves,Mixture,1979/01 - 1984/12,VESPA
VESPA PX PX 125 E Lusso (VNX2T),,6 kW / 9 HP,123 ccm,1 cylinder,? valves,Mixture,1983/01 - 1997/12,VESPA
VESPA PX PX 125 FL,,6 kW / 9 HP,123 ccm,1 cylinder,? valves,Mixture,1998/01 - 1999/12,VESPA
VESPA PX PX 125 FL DT,,6 kW / 9 HP,123 ccm,1 cylinder,? valves,Mixture,1998/03 - 2008/12,VESPA
VESPA PX PX 125 FL DT (ZAPM47100),,6 kW / 8 HP,123 ccm,1 cylinder,? valves,Mixture,2001/01 - X,VESPA
VESPA PX PX 125 T 5 (VNX5T),,9 kW / 12 HP,123 ccm,1 cylinder,? valves,Mixture,1986/03 - 1999/09,VESPA
VESPA PX PX 125 (VNX2T),,6 kW / 8 HP,123 ccm,1 cylinder,? valves,Mixture,1983/01 - 1997/09,VESPA
VESPA PX PX 150,,8 kW / 11 HP,151 ccm,1 cylinder,? valves,Mixture,2006/01 - X,VESPA
VESPA PX PX 150 E Lusso (VLX1T),,7 kW / 10 HP,149 ccm,1 cylinder,? valves,Mixture,1987/01 - 1997/03,VESPA
VESPA PX PX 200 E GS Traveller,,9 kW / 12 HP,198 ccm,1 cylinder,? valves,Mixture,1987/03 - 1997/09,VESPA
VESPA PX PX 200 E Lusso (VSX1T),,7 kW / 10 HP,198 ccm,1 cylinder,? valves,Mixture,1983/03 - 1997/09,VESPA
VESPA PX PX 200 E Traveller (VSX1T),,7 kW / 10 HP,198 ccm,1 cylinder,? valves,Mixture,1987/01 - 1997/09,VESPA
VESPA PX PX 200 FL DT (VSX1T),,9 kW / 12 HP,198 ccm,1 cylinder,? valves,Mixture,2001/01 - 2004/12,VESPA
VESPA PX PX 200 FL Millenium (VSX1T),,9 kW / 12 HP,198 ccm,1 cylinder,? valves,Mixture,2001/01 - 2002/12,VESPA
VESPA PX PX 200 FL (VSX1T),,9 kW / 12 HP,198 ccm,1 cylinder,? valves,Mixture,1998/01 - 1999/12,VESPA
VESPA PX PX 80 E Lusso,,5 kW / 7 HP,79 ccm,1 cylinder,? valves,Mixture,1983/03 - 1996/12,VESPA
VESPA PX PX 80 E Lusso Spezial,,5 kW / 7 HP,79 ccm,1 cylinder,? valves,Mixture,1988/03 - 1994/09,VESPA
"VESPA PX PX 80 E Traveller (V8X1T, V8X5T)",,5 kW / 7 HP,79 ccm,1 cylinder,? valves,Mixture,1981/03 - 1983/09,VESPA
"VESPA PX PX 80 E (V8X1T, V8X5T)",,5 kW / 7 HP,79 ccm,1 cylinder,? valves,Mixture,1981/03 - 1983/09,VESPA
VESPA S S 125,,8 kW / 10 HP,124 ccm,1 cylinder,4 valves,Petrol,2007/09 - 2009/12,VESPA
VESPA S S 125 i.e. 3V,,9 kW / 12 HP,124 ccm,1 cylinder,3 valves,Petrol,2013/03 - X,VESPA
VESPA S S 125 i.e. (M68),,8 kW / 11 HP,124 ccm,1 cylinder,4 valves,Petrol,2009/06 - 2013/12,VESPA
VESPA S S 150 i.e. (M68),,9 kW / 12 HP,151 ccm,1 cylinder,2 valves,Petrol,2009/01 - 2012/12,VESPA
VESPA S S 150 (M44),,9 kW / 12 HP,151 ccm,1 cylinder,2 valves,Petrol,2008/01 - 2009/12,VESPA
VESPA SPRINT Sprint 125,,7 kW / 10 HP,124 ccm,1 cylinder,? valves,Mixture,2014/01 - X,VESPA
VESPA SPRINT Sprint 125 (MA1A),,8 kW / 10 HP,124 ccm,1 cylinder,? valves,Mixture,2016/01 - X,VESPA
"VESPA SPRINT Sprint 150 ABS (MA1B, MA1F, MA1D)",,10 kW / 14 HP,155 ccm,1 cylinder,3 valves,Petrol,2016/01 - X,VESPA
